source,location,lat,long
"Marret et al., 2020",P1450,19.743,-105.541
"Marret et al., 2020",6805,4.8,-4.58
"Marret et al., 2020",P1449,19.674,-105.67
"Marret et al., 2020",6804,4.47,-4.67
"Marret et al., 2020",P1448,20.153,-105.692
"Marret et al., 2020",6800,4.47,-6.43
"Marret et al., 2020",P1447,20.234,-105.606
"Marret et al., 2020",6799,4.43,-6.43
"Marret et al., 2020",P1446,20.641,-105.258
"Marret et al., 2020",6798,4.33,-6.4
"Marret et al., 2020",P1445,20.55,-105.49
"Marret et al., 2020",B1997,69.96,-51.71
"Marret et al., 2020",L2073,52.96,-51.29
"Marret et al., 2020",6797,4.23,-6.35
"Marret et al., 2020",P1444,20.524,-105.664
"Marret et al., 2020",6788,4.43,-9.27
"Marret et al., 2020",P1443,20.747,-105.611
"Marret et al., 2020",6778,4.13,-9.73
"Marret et al., 2020",P1442,20.803,-105.898
"Marret et al., 2020",6776,3.73,-11.38
"Marret et al., 2020",P1441,21.217,-105.898
"Marret et al., 2020",6772,-1.33,-11.97
"Marret et al., 2020",P1440,21.5,-105.582
"Marret et al., 2020",6769,6.12,-16.27
"Marret et al., 2020",P1439,21.996,-105.789
"Marret et al., 2020",6768,7.62,-15.17
"Marret et al., 2020",P1438,22.34,-106.186
"Marret et al., 2020",6767,8.1,-14.72
"Marret et al., 2020",P1437,22.4,-106.117
"Marret et al., 2020",6766,8.28,-14.53
"Marret et al., 2020",P1436,22.72,-106.479
"Marret et al., 2020",6765,8.32,-14.48
"Marret et al., 2020",P1435,22.806,-106.463
"Marret et al., 2020",B1996,69.75,-51.57
"Marret et al., 2020",B2073,68.97,-59.57
"Marret et al., 2020",6764,8.37,-14.43
"Marret et al., 2020",P1434,22.96,-106.336
"Marret et al., 2020",6558,8.75,-16.78
"Marret et al., 2020",P1433,23.109,-106.476
"Marret et al., 2020",6755,9.25,-16.85
"Marret et al., 2020",Z1432,70.438,16.742
"Marret et al., 2020",6437,16.93,-17.92
"Marret et al., 2020",Z1431,70.543,17.128
"Marret et al., 2020",6425,9.13,-19.02
"Marret et al., 2020",Z1430,70.712,17.745
"Marret et al., 2020",6421,9.88,-17.87
"Marret et al., 2020",Z1429,70.868,18.337
"Marret et al., 2020",6414,9.97,-19.25
"Marret et al., 2020",Z1428,71.027,18.943
"Marret et al., 2020",6407,9.03,-21.95
"Marret et al., 2020",Z1427,71.183,19.557
"Marret et al., 2020",6405,12.25,-21.4
"Marret et al., 2020",Z1426,71.33,20.18
"Marret et al., 2020",6404,12.67,-21.28
"Marret et al., 2020",Z1425,71.48,20.81
"Marret et al., 2020",B2031,56.25,-59.68
"Marret et al., 2020",E2039,49.12,-67.28
"Marret et al., 2020",B1995,70.53,-57.77
"Marret et al., 2020",L2075,64.96,-56.44
"Marret et al., 2020",6402,14.42,-20.57
"Marret et al., 2020",Z1424,71.595,21.19
"Marret et al., 2020",2301-1,-5.06,11.11
"Marret et al., 2020",Z1423,71.593,20.857
"Marret et al., 2020",2302-1,-5.1,10.09
"Marret et al., 2020",Z1422,71.612,21.063
"Marret et al., 2020",2304-1,-12.02,12.45
"Marret et al., 2020",Z1421,71.75,22
"Marret et al., 2020",2305-1,-11.93,13.25
"Marret et al., 2020",Z1420,76.462,21.595
"Marret et al., 2020",2306-1,-11.92,13.38
"Marret et al., 2020",Z1419,76.383,20.575
"Marret et al., 2020",2307-1,-14.23,11.51
"Marret et al., 2020",Z1418,76.303,19.568
"Marret et al., 2020",2308-1,-16.72,11.03
"Marret et al., 2020",Z1417,76.22,18.583
"Marret et al., 2020",2309-1,-16.57,10.84
"Marret et al., 2020",Z1416,76.147,17.617
"Marret et al., 2020",2310-1,-22.26,12.54
"Marret et al., 2020",Z1415,76.042,16.667
"Marret et al., 2020",B1994,70.42,-57.84
"Marret et al., 2020",L2076,60.505,-47.16667
"Marret et al., 2020",3812-2,-31.615,-19.76
"Marret et al., 2020",Z1414,75.945,15.712
"Marret et al., 2020",3822-1,-27.627,-37.95
"Marret et al., 2020",Z1413,75.833,14.767
"Marret et al., 2020",3825-1,-26.233,-36.33
"Marret et al., 2020",Z1412,75.743,13.83
"Marret et al., 2020",3826-2,-25.32,-38.007
"Marret et al., 2020",Z1411,75.637,12.92
"Marret et al., 2020",3827-1,-25.032,-38.548
"Marret et al., 2020",Z1410,74.812,14.78
"Marret et al., 2020",3906-9,-7.465,-28.105
"Marret et al., 2020",Z1409,74.812,16.033
"Marret et al., 2020",3908-11,-0.005,-23.433
"Marret et al., 2020",Z1408,74.812,17
"Marret et al., 2020",3909-1,-3.543,-36.21
"Marret et al., 2020",Z1407,74.812,18.017
"Marret et al., 2020",3910-3,-4.245,-36.347
"Marret et al., 2020",Z1406,73.167,21.998
"Marret et al., 2020",3911-1,-4.613,-36.635
"Marret et al., 2020",Z1405,73.167,20.95
"Marret et al., 2020",B1993,71,-56.48
"Marret et al., 2020",L2077,63.51667,-52.50667
"Marret et al., 2020",3912-2,-3.665,-37.718
"Marret et al., 2020",Z1404,73.167,19.848
"Marret et al., 2020",3913-2,-2.897,-38.313
"Marret et al., 2020",Z1403,73.167,18.817
"Marret et al., 2020",3914-3,-2.725,-38.228
"Marret et al., 2020",Z1402,73.167,17.537
"Marret et al., 2020",3916-1,1.698,-48.432
"Marret et al., 2020",Z1401,73.167,16.383
"Marret et al., 2020",3918-1,3.705,-50.405
"Marret et al., 2020",Z1400,73.167,15.233
"Marret et al., 2020",3925-2,5.143,-47.53
"Marret et al., 2020",Z1399,73.167,14.083
"Marret et al., 2020",3935-1,12.613,-59.388
"Marret et al., 2020",Z1398,73.167,12.938
"Marret et al., 2020",3936-2,12.72,-59.003
"Marret et al., 2020",Z1397,72.005,14.617
"Marret et al., 2020",3937-1,12.558,-58.765
"Marret et al., 2020",Z1396,72.005,14.725
"Marret et al., 2020",3938-2,12.257,-58.33
"Marret et al., 2020",Z1395,72.02,16.612
"Marret et al., 2020",B1992,71.18,-56.6
"Marret et al., 2020",L2078,63.56667,-52.09333
"Marret et al., 2020",3939-1,12.588,-58.098
"Marret et al., 2020",Z1394,72.022,17.692
"Marret et al., 2020",4401-3,4.798,-43.762
"Marret et al., 2020",Z1393,72.017,18.767
"Marret et al., 2020",4404-2,6.057,-43.738
"Marret et al., 2020",Z1392,72.022,19.85
"Marret et al., 2020",4408-3,3.668,-46.128
"Marret et al., 2020",Z1391,72.021,20.919
"Marret et al., 2020",4412-3,5.722,-44.36
"Marret et al., 2020",Z1390,72.001,22.002
"Marret et al., 2020",4417-5,5.138,-46.575
"Marret et al., 2020",A1389,78.23,11.01
"Marret et al., 2020",4418-2,9.256,-54.06
"Marret et al., 2020",A1388,77.5,-0.04
"Marret et al., 2020",4423-3,17.883,-45.235
"Marret et al., 2020",A1387,77.48,-2.04
"Marret et al., 2020",4424-2,18.2,-44.017
"Marret et al., 2020",A1386,69.85,-22.13
"Marret et al., 2020",4306-1,8.368,-38.022
"Marret et al., 2020",A1385,73.78,-12.35
"Marret et al., 2020",B1991,71.09,-57.57
"Marret et al., 2020",L2079,62.87333,-52.04833
"Marret et al., 2020",4311-1,3.993,-34.135
"Marret et al., 2020",A1384,73.77,-13.01
"Marret et al., 2020",4319-11,-3.913,-25.685
"Marret et al., 2020",A1383,73.75,-14.2
"Marret et al., 2020",1703,-17.45,11.01
"Marret et al., 2020",A1381,78.88,7.34
"Marret et al., 2020",1704,-19.4,11.62
"Marret et al., 2020",A1380,74.89,-10.77
"Marret et al., 2020",1705,-19.5,11.38
"Marret et al., 2020",A1379,74.63,-11.19
"Marret et al., 2020",1706,-19.57,11.18
"Marret et al., 2020",A1378,77,-3.39
"Marret et al., 2020",1707,-19.7,10.65
"Marret et al., 2020",A1377,78.01,-2.5
"Marret et al., 2020",1710,-23.43,11.68
"Marret et al., 2020",A1376,78.9,0.28
"Marret et al., 2020",1711,-23.32,12.37
"Marret et al., 2020",A1375,78.93,1.11
"Marret et al., 2020",1712,-23.25,12.8
"Marret et al., 2020",A1374,78.91,2.42
"Marret et al., 2020",B1990,71.91,-59.28
"Marret et al., 2020",L2080,62.60833,-50.94333
"Marret et al., 2020",1713,-23.22,13.02
"Marret et al., 2020",A1373,78.94,5.4
"Marret et al., 2020",1714,-23.13,13.55
"Marret et al., 2020",A1372,78.92,6.77
"Marret et al., 2020",1715,-26.48,11.63
"Marret et al., 2020",H1371,55.26,-77.89
"Marret et al., 2020",1716,-27.95,14
"Marret et al., 2020",H1370,58.65,-90.28
"Marret et al., 2020",1717,-28.2,14.42
"Marret et al., 2020",G1369,48.86,-68.53
"Marret et al., 2020",1718,-28.7,15.21
"Marret et al., 2020",G1368,48.57,-62.84
"Marret et al., 2020",1719,-28.93,14.17
"Marret et al., 2020",G1367,48.33,-61.5
"Marret et al., 2020",1720,-29,13.83
"Marret et al., 2020",G1366,47.67,-60.01
"Marret et al., 2020",1721,-29.18,13.08
"Marret et al., 2020",G1365,46.43,-58.56
"Marret et al., 2020",1722,-29.45,11.75
"Marret et al., 2020",G1364,45.78,-61.58
"Marret et al., 2020",B1989,71.69,-58.96
"Marret et al., 2020",L2081,62.49333,-50.70167
"Marret et al., 2020",1724,-29.96,8.05
"Marret et al., 2020",G1363,46.32,-62.2
"Marret et al., 2020",1728,-29.83,2.4
"Marret et al., 2020",G1362,45.7,-62.53
"Marret et al., 2020",1729,-28.9,1
"Marret et al., 2020",G1361,45.83,-63.2
"Marret et al., 2020",2001,-31.88,16.17
"Marret et al., 2020",G1360,45.97,-63.3
"Marret et al., 2020",2007,-30.43,12.15
"Marret et al., 2020",G1359,46.96,-63.72
"Marret et al., 2020",2008,-31.08,11.72
"Marret et al., 2020",G1358,46.29,-64.37
"Marret et al., 2020",2009,-32.08,10.85
"Marret et al., 2020",G1357,46.37,-64.41
"Marret et al., 2020",2011,-35.58,8.27
"Marret et al., 2020",G1356,46.52,-64.23
"Marret et al., 2020",3601,-34.63,17.87
"Marret et al., 2020",G1355,48.07,-64.3
"Marret et al., 2020",3602,-34.8,17.75
"Marret et al., 2020",G1354,49.17,-63.83
"Marret et al., 2020",B1988,70.82,-54.48
"Marret et al., 2020",L2082,64.555,-53.005
"Marret et al., 2020",3603,-35.12,17.53
"Marret et al., 2020",G1353,49.68,-65.17
"Marret et al., 2020",3604,-31.78,15.5
"Marret et al., 2020",G1352,50.23,-63.95
"Marret et al., 2020",3605,-31.45,15.3
"Marret et al., 2020",G1351,50.09,-66.33
"Marret et al., 2020",3606,-25.46,13.08
"Marret et al., 2020",G1350,50.06,-66.37
"Marret et al., 2020",3607,-23.88,14.33
"Marret et al., 2020",G1349,50.05,-66.38
"Marret et al., 2020",3608,-22.37,12.2
"Marret et al., 2020",G1348,50.04,-66.38
"Marret et al., 2020",3717,-24.83,13.35
"Marret et al., 2020",G1347,50.05,-66.38
"Marret et al., 2020",3718,-24.9,13.17
"Marret et al., 2020",H1345,61.04,-86.22
"Marret et al., 2020",3719,-25,12.87
"Marret et al., 2020",H1344,60.44,-89.36
"Marret et al., 2020",3720,-25.07,12.67
"Marret et al., 2020",H1343,60,-91.97
"Marret et al., 2020",B1987,66.92,-56.83
"Marret et al., 2020",L2083,64.91333,-52.97167
"Marret et al., 2020",3721,-25.15,12.4
"Marret et al., 2020",H1342,58.73,-91.49
"Marret et al., 2020",3723,-25.4,11.53
"Marret et al., 2020",H1341,59.05,-87.49
"Marret et al., 2020",3724,-26.13,8.93
"Marret et al., 2020",H1340,56.72,-80.81
"Marret et al., 2020",H1339,55.44,-80.53
"Marret et al., 2020",T89-11,-4.23,6.03
"Marret et al., 2020",H1338,54.72,-80.73
"Marret et al., 2020",T89-12,-5.2,7.96
"Marret et al., 2020",H1337,55.4,-77.98
"Marret et al., 2020",T89-13,-4.1,9.23
"Marret et al., 2020",H1336,56.39,-76.58
"Marret et al., 2020",T89-14,-3.5,9.68
"Marret et al., 2020",H1335,58.42,-78.36
"Marret et al., 2020",T89-15,-4.2,10.05
"Marret et al., 2020",H1334,60.18,-79.29
"Marret et al., 2020",T89-16,-4.7,11.21
"Marret et al., 2020",H1333,62.76,-79
"Marret et al., 2020",T89-17,-6.81,7.8
"Marret et al., 2020",B1986,66.17,-57.12
"Marret et al., 2020",B2084,65.9933,-56.515
"Marret et al., 2020",H1332,64.03,-79.22
"Marret et al., 2020",T89-19,-6.03,9.95
"Marret et al., 2020",H1331,62.25,-71.92
"Marret et al., 2020",T89-20,-7.3,11.53
"Marret et al., 2020",H1330,65.14,-81.34
"Marret et al., 2020",T89-21,-7.26,11.98
"Marret et al., 2020",H1329,60.92,-91.78
"Marret et al., 2020",T89-22,-7.11,12.06
"Marret et al., 2020",H1328,60.66,-87.45
"Marret et al., 2020",T89-23,-8.5,12.76
"Marret et al., 2020",H1326,60.33,-82
"Marret et al., 2020",T89-24,-8.9,12.05
"Marret et al., 2020",H1325,60.17,-79
"Marret et al., 2020",T89-25,-9.36,10.6
"Marret et al., 2020",P1324,14.76,-93.33
"Marret et al., 2020",T89-31,-14.88,9.16
"Marret et al., 2020",P1322,15.12,-93.34
"Marret et al., 2020",T89-32,-14.95,10.66
"Marret et al., 2020",P1320,15.01,-93.72
"Marret et al., 2020",T89-33,-14.96,11.61
"Marret et al., 2020",B2030,57.66,-60.87
"Marret et al., 2020",E2040,48.64,-68.63
"Marret et al., 2020",B1985,67.7,-58.05
"Marret et al., 2020",B2085,66.495,-54.45333
"Marret et al., 2020",P1319,15.2,-93.73
"Marret et al., 2020",T89-34,-15,11.96
"Marret et al., 2020",P1318,15.41,-94.1
"Marret et al., 2020",T89-35,-17.26,11.2
"Marret et al., 2020",P1317,15.33,-94.1
"Marret et al., 2020",T89-36,-22.6,13.83
"Marret et al., 2020",P1316,15.11,-94.1
"Marret et al., 2020",T89-40,-21.6,6.8
"Marret et al., 2020",P1315,15.11,-94.41
"Marret et al., 2020",T89-41,-20.8,6
"Marret et al., 2020",P1314,15.62,-94.41
"Marret et al., 2020",T89-42,-19.93,4.78
"Marret et al., 2020",P1312,15.3,-94.6
"Marret et al., 2020",T89-47,-8.78,4.41
"Marret et al., 2020",P1311,15.6,-94.61
"Marret et al., 2020",T78-27,-5.86,10.98
"Marret et al., 2020",P1310,15.4,-94.6
"Marret et al., 2020",T78-28,-6,10.71
"Marret et al., 2020",P1309,15.39,-94.81
"Marret et al., 2020",T78-29,-5.98,10.4
"Marret et al., 2020",B1984,69.25,-51.28
"Marret et al., 2020",B2086,68.25,-57.205
"Marret et al., 2020",P1308,15.59,-94.81
"Marret et al., 2020",T78-30,-5.98,9.93
"Marret et al., 2020",P1307,15.8,-94.8
"Marret et al., 2020",T78-34,-6.81,7.33
"Marret et al., 2020",P1306,15.99,-94.67
"Marret et al., 2020",T78-37,-8.25,5.45
"Marret et al., 2020",P1305,16,-95.02
"Marret et al., 2020",T80-5,-9.91,3.85
"Marret et al., 2020",P1304,15.78,-95.02
"Marret et al., 2020",T80-7,-7,9.01
"Marret et al., 2020",P1303,15.6,-95.01
"Marret et al., 2020",T80-8,-6.8,9.86
"Marret et al., 2020",P1302,15.36,-95.01
"Marret et al., 2020",T80-10,-6.21,10.56
"Marret et al., 2020",KR88-01,-46.66666667,79.48333333
"Marret et al., 2020",P1301,15.58,-95.34
"Marret et al., 2020",KR88-03,-46.06666667,90.1
"Marret et al., 2020",P1300,15.7,-95.32
"Marret et al., 2020",KR88-04,-49.91666667,100.0833333
"Marret et al., 2020",P1299,15.79,-95.32
"Marret et al., 2020",B1983,69,-51.74
"Marret et al., 2020",B2087,68.56333,-54.72
"Marret et al., 2020",KR88-02,-45.75,82.93333333
"Marret et al., 2020",P1298,15.8,-95.51
"Marret et al., 2020",KR88-07,-47.13333333,145.7833333
"Marret et al., 2020",P1297,15.7,-95.52
"Marret et al., 2020",KR88-08,-49.25,148.8
"Marret et al., 2020",P1294,20.62,-105.94
"Marret et al., 2020",KR88-09,-50.58333333,147.15
"Marret et al., 2020",P1292,22.72,-106.48
"Marret et al., 2020",KR88-10,-54.18333333,144.7833333
"Marret et al., 2020",P1291,22.19,-107.32
"Marret et al., 2020",KR88-13,-57.93333333,144.5833333
"Marret et al., 2020",P1288,24.74,-110.62
"Marret et al., 2020",KR88-15,-63.3,141.9166667
"Marret et al., 2020",P1287,24.75,-110.55
"Marret et al., 2020",KR88-16,-64.76666667,141.2166667
"Marret et al., 2020",P1286,24.7,-110.38
"Marret et al., 2020",KR88-18,-65.73333333,138.2
"Marret et al., 2020",P1285,24.7,-110.49
"Marret et al., 2020",KR88-24,-63.73333333,116.7333333
"Marret et al., 2020",P1284,24.69,-110.62
"Marret et al., 2020",B1982,69.33,-51.66
"Marret et al., 2020",B2088,68.625,-53.94833
"Marret et al., 2020",KR88-25,-64.28333333,115.7
"Marret et al., 2020",P1283,24.62,-110.72
"Marret et al., 2020",KR88-29,-62.48333333,95.88333333
"Marret et al., 2020",P1282,24.61,-110.62
"Marret et al., 2020",KR88-30,-61,93.18333333
"Marret et al., 2020",P1281,24.62,-110.49
"Marret et al., 2020",MD94-02,-45.58333333,86.51666667
"Marret et al., 2020",P1280,24.64,-110.38
"Marret et al., 2020",MD94-04,-50.36666667,90.25
"Marret et al., 2020",P1279,24.56,-110.49
"Marret et al., 2020",MD94-05,-48.8,89.53333333
"Marret et al., 2020",P1278,24.54,-110.61
"Marret et al., 2020",MD94-06,-44.65,90.06666667
"Marret et al., 2020",P1277,24.54,-110.72
"Marret et al., 2020",MD94-07,-41.71666667,90.26666667
"Marret et al., 2020",P1276,28.083,-117.233
"Marret et al., 2020",MD94-12,-33.52,109.15
"Marret et al., 2020",P1275,30.193,-117.013
"Marret et al., 2020",MD94-13,-33.53,109.3
"Marret et al., 2020",P1274,37.22,-128.675
"Marret et al., 2020",B1981,69.23,-52.3
"Marret et al., 2020",B2089,68.655,-54.165
"Marret et al., 2020",P1273,38.053,-127.55
"Marret et al., 2020",TAS 67 GC 18,-41.38333333,144.2333333
"Marret et al., 2020",P1272,35.85,-123.35
"Marret et al., 2020",TAS 67 GC 44,-42.23333333,142.5166667
"Marret et al., 2020",P1271,35.3,-124.267
"Marret et al., 2020",TAS 67 GC 45,-42.21666667,142.8666667
"Marret et al., 2020",P1270,28.583,-118.7
"Marret et al., 2020",TAS 67 GC 46,-42.2,144.4
"Marret et al., 2020",P1269,38.76,-126.243
"Marret et al., 2020",TAS 67 GC 47,-42.16666667,144.6666667
"Marret et al., 2020",P1268,32.755,-118.37
"Marret et al., 2020",TAS 67 GC 49,-42.16666667,144.7333333
"Marret et al., 2020",P1267,32.885,-118.592
"Marret et al., 2020",TAS 67 GC 50,-41.5,144.28
"Marret et al., 2020",P1266,29.217,-116.995
"Marret et al., 2020",TAS 67 GC 51,-41.52,144.22
"Marret et al., 2020",F1265,69.488,-137.941
"Marret et al., 2020",TAS 67 PC 01,-44.31666667,145.8833333
"Marret et al., 2020",F1264,69.753,-138.272
"Marret et al., 2020",TAS 67 PC 02,-41.5,144.05
"Marret et al., 2020",B1980,68.82,-53.03
"Marret et al., 2020",B2090,68.335,-55.345
"Marret et al., 2020",F1263,70.019,-138.597
"Marret et al., 2020",TAS 67 PC 03,-41.1,143.8333333
"Marret et al., 2020",F1262,70.548,-137.6
"Marret et al., 2020",TAS 67 GC 04,-43.15,145.2
"Marret et al., 2020",AUS E 53-21,-39.6,140.0666667
"Marret et al., 2020",F1261,70.095,-135.341
"Marret et al., 2020",AUS E 53-22,-37.98333333,138.5
"Marret et al., 2020",F1260,70.393,-135.42
"Marret et al., 2020",AUS E53-23,-37.98333333,138.5333333
"Marret et al., 2020",F1259,70.636,-135.917
"Marret et al., 2020",AUS E53-25,-38.18333333,137.7666667
"Marret et al., 2020",F1258,71.346,-134.143
"Marret et al., 2020",AUS E55-01,-39.33333333,142.5
"Marret et al., 2020",F1257,70.17,-133.534
"Marret et al., 2020",AUS E 55-02,-39.3,142.5166667
"Marret et al., 2020",F1256,70.69,-133.681
"Marret et al., 2020",AUS E55-03,-38.86666667,142
"Marret et al., 2020",F1255,70.824,-133.803
"Marret et al., 2020",AUS E55-04,-38.6,141.1166667
"Marret et al., 2020",F1254,70.964,-133.784
"Marret et al., 2020",B1979,68.83,-54.44
"Marret et al., 2020",B2091,68.355,-56.575
"Marret et al., 2020",AUS E55-05,-38.66666667,141.1166667
"Marret et al., 2020",F1253,71.309,-131.619
"Marret et al., 2020",AUS E55-06,-38.85,141.05
"Marret et al., 2020",F1252,70.943,-130.523
"Marret et al., 2020",AUS E55-07,-39.66666667,140.9833333
"Marret et al., 2020",F1251,71.908,-125.868
"Marret et al., 2020",AUS E55-08,-39.81666667,140.6666667
"Marret et al., 2020",F1250,71.7,-126.477
"Marret et al., 2020",AUS E55-09,-40.05,140.3833333
"Marret et al., 2020",F1249,71.512,-127.092
"Marret et al., 2020",AUS E55-10,-40.1,139.6833333
"Marret et al., 2020",F1248,71.311,-127.699
"Marret et al., 2020",AUS E27-30,-45.06666667,147.2166667
"Marret et al., 2020",F1247,71.113,-128.305
"Marret et al., 2020",F1246,70.917,-128.933
"Marret et al., 2020",MD91-970,-41.1,52.91666667
"Marret et al., 2020",F1245,71.486,-124.543
"Marret et al., 2020",MD91-972,-44.45,51.53333333
"Marret et al., 2020",F1244,71.302,-125.192
"Marret et al., 2020",KR91-01,-47.95,68.65
"Marret et al., 2020",B1978,68.4,-55.97
"Marret et al., 2020",B2092,68.76,-57.56167
"Marret et al., 2020",F1243,71.125,-125.834
"Marret et al., 2020",KR91-02,-47.68333333,71.51666667
"Marret et al., 2020",F1242,70.452,-125.423
"Marret et al., 2020",Q575,-45.32,-174.08
"Marret et al., 2020",F1241,70.974,-123.415
"Marret et al., 2020",Q219,-45.02,174.99
"Marret et al., 2020",F1240,70.757,-123.89
"Marret et al., 2020",Q215,-45.39,177.99
"Marret et al., 2020",F1239,70.539,-124.366
"Marret et al., 2020",Q861,-40.24,179.4
"Marret et al., 2020",F1238,70.321,-124.839
"Marret et al., 2020",R657,-42.38333333,-178.49
"Marret et al., 2020",F1237,70.045,-126.297
"Marret et al., 2020",S924,-41.58,-171.5
"Marret et al., 2020",F1236,71.389,-126.719
"Marret et al., 2020",U938,-45.08,-179.5
"Marret et al., 2020",F1235,70.944,-125.85
"Marret et al., 2020",U950,-42.68,-176.91
"Marret et al., 2020",E33-21,-56.43333333,-119.8
"Marret et al., 2020",F1234,70.85,-125.05
"Marret et al., 2020",B1977,68.14,-57.27
"Marret et al., 2020",B2093,69.06,-57.19167
"Marret et al., 2020",E34-6,-51.36666667,159.9333333
"Marret et al., 2020",F1233,70.66,-123.43
"Marret et al., 2020",E34-7,-38.28333333,160.2333333
"Marret et al., 2020",F1232,70.6,-122.63
"Marret et al., 2020",E34-9,-45.33333333,146.1
"Marret et al., 2020",F1231,74.187,-81.195
"Marret et al., 2020",E34-11,-58.11666667,144.9333333
"Marret et al., 2020",F1230,74.282,-85.602
"Marret et al., 2020",E36-23,-43.88333333,150.05
"Marret et al., 2020",F1229,68.998,-106.585
"Marret et al., 2020",E36-25,-45.9,155.1333333
"Marret et al., 2020",P1228,49.024,-125.155
"Marret et al., 2020",E36-27,-49.7,154.9
"Marret et al., 2020",P1227,49.021,-125.156
"Marret et al., 2020",E36-43,-49.98333333,168.1166667
"Marret et al., 2020",P1226,49.05,-125.148
"Marret et al., 2020",E43-5,-54.81666667,-175.1166667
"Marret et al., 2020",P1225,49.05,-125.158
"Marret et al., 2020",E44-5,-51.25,165.05
"Marret et al., 2020",P1224,49.048,-125.163
"Marret et al., 2020",B1976,67.78,-59.58
"Marret et al., 2020",B2094,69.5,-57.16667
"Marret et al., 2020",E44-6,-51.96666667,161.3333333
"Marret et al., 2020",P1223,49.056,-125.146
"Marret et al., 2020",P1222,49.057,-125.146
"Marret et al., 2020",TC041,-62.05,-40.58333333
"Marret et al., 2020",P1221,49.07,-125.155
"Marret et al., 2020",TC046,-64.6,-64.8
"Marret et al., 2020",P1220,49.073,-125.164
"Marret et al., 2020",PC054,-64.03333333,-67.25
"Marret et al., 2020",KC064,-53.87,-48.34
"Marret et al., 2020",P1219,49.085,-125.175
"Marret et al., 2020",KC073,-52.15,-41.16666667
"Marret et al., 2020",P1218,49.085,-125.175
"Marret et al., 2020",KCO75,-52.66666667,-45.95
"Marret et al., 2020",P1217,49.086,-125.177
"Marret et al., 2020",P1216,49.087,-125.177
"Marret et al., 2020",PC078,-55.55,-45
"Marret et al., 2020",KC081,-56.73333333,-42.96666667
"Marret et al., 2020",P1215,49.087,-125.178
"Marret et al., 2020",KC083,-59.36666667,-41.95
"Marret et al., 2020",P1214,48.633,-123.5
"Marret et al., 2020",B2029,58.76,-61.88
"Marret et al., 2020",G2041,50.04,-66.38
"Marret et al., 2020",B1975,68.15,-63.67
"Marret et al., 2020",G2095,47.26151667,-61.35795
"Marret et al., 2020",KC086,-64.16666667,-51.95
"Marret et al., 2020",P1213,51.197,-127.352
"Marret et al., 2020",KC095,-51.93333333,-41.5
"Marret et al., 2020",P1212,51.17,-127.042
"Marret et al., 2020",KC098,-53.33333333,-56.26666667
"Marret et al., 2020",P1211,51.167,-126.946
"Marret et al., 2020",KC100,-52.83333333,-57.01666667
"Marret et al., 2020",P1210,51.009,-126.707
"Marret et al., 2020",P1209,51.023,-126.713
"Marret et al., 2020",PC029,-56.42,-41.16
"Marret et al., 2020",P1208,51.037,-126.718
"Marret et al., 2020",TC032,-60,-31.78
"Marret et al., 2020",KC084,-59.88,-43.07
"Marret et al., 2020",P1207,33.933,-118.507
"Marret et al., 2020",KC090,-63.87,-65.51
"Marret et al., 2020",P1206,33.887,-118.478
"Marret et al., 2020",P1205,33.839,-118.551
"Marret et al., 2020",PS1459-4,-64.511,3.19
"Marret et al., 2020",P1204,33.971,-118.652
"Marret et al., 2020",PS1585-1,-64.522,3.091
"Marret et al., 2020",B1974,70.21,-65.32
"Marret et al., 2020",G2096,47.2934,-61.3098
"Marret et al., 2020",P1203,33.979,-118.575
"Marret et al., 2020",PS1650-1,-53.76,3.802
"Marret et al., 2020",P1202,37.356,-123.248
"Marret et al., 2020",PS1651-2,-53.631,3.856
"Marret et al., 2020",P1201,37.242,-123.074
"Marret et al., 2020",PS 1654-1,-53.664,5.099
"Marret et al., 2020",P1200,37.311,-123.154
"Marret et al., 2020",PS 2230-1,-34.753,17.357
"Marret et al., 2020",P1199,37.311,-123.154
"Marret et al., 2020",PS 2366-1,-51,-5.95
"Marret et al., 2020",P1198,37.433,-123.243
"Marret et al., 2020",PS 2367-1,-49.117,-6
"Marret et al., 2020",P1197,37.449,-123.333
"Marret et al., 2020",PS 2372-1,-53.983,-6
"Marret et al., 2020",P1196,37.527,-123.408
"Marret et al., 2020",PS 2376-2,-48.567,-6
"Marret et al., 2020",P1195,37.224,-123.244
"Marret et al., 2020",P72,-33.18,175.53
"Marret et al., 2020",P1194,37.216,-123.409
"Marret et al., 2020",Z3200,-33.65,174.15
"Marret et al., 2020",B1973,72.46,-72.91
"Marret et al., 2020",G2097,47.3948,-61.37876667
"Marret et al., 2020",P1193,30.559,-114.1
"Marret et al., 2020",P81,-34.02,173.51
"Marret et al., 2020",I369,-34.19,173.04
"Marret et al., 2020",P1192,31.009,-114.165
"Marret et al., 2020",P1191,30.163,-114.018
"Marret et al., 2020",U178,-34.91,178
"Marret et al., 2020",P1190,29.95,-114.183
"Marret et al., 2020",U175,-35.38,177.95
"Marret et al., 2020",P1189,29.983,-114
"Marret et al., 2020",U169,-35.94,177.47
"Marret et al., 2020",P1188,25.225,-118.052
"Marret et al., 2020",S793,-36.32,176.8
"Marret et al., 2020",P1187,25.407,-119.03
"Marret et al., 2020",Z7003,-36.69,176.24
"Marret et al., 2020",P1186,29.983,-114.017
"Marret et al., 2020",S931,-39.46,-176.41
"Marret et al., 2020",P1185,35.5,-122.01
